50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[112.3, 53.5]",,,,,,,,,,,,,,0.040000003,,,,,,,,,,91d4e3eb-d07c-4801-8a7c-8cf598407f12,912,,,"[112.3, 53.5]",3857276,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,43,Canada,1833,"['0f8cf33b-9e2a-40eb-a2a5-359c4a3d363c', 'e3645739-2113-4e31-97c3-fc32e7314b93']",26,,,,,,,,,,,,,,,,,,Canada,1833,00:25:26.110,Carry,
,,,,"[79.2, 39.7]",,,,,,,,,,,,,,2.421192,,,,,,,,,,50d73876-0cd2-467b-87ff-12037f2ec107,919,,,"[82.0, 26.3]",3857276,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sam Adekugbe,29758.0,Left Back,43,Canada,1833,"['aaa86436-348e-41d1-ba9b-05479ae0e456', 'e3cbe08d-874f-47ff-85f2-95ce40fc1e3c', 'ebb71837-7b40-40cd-aadc-b00d130e4fc6']",33,,,,,,,,,,,,,,,,,,Canada,1833,00:25:33.008,Carry,True
,,,,"[93.9, 60.6]",,,,,,,,,,,,,,1.992071,,,,,,,,,,bd94004f-389b-469b-9f36-53de7cda5d55,923,,,"[89.2, 59.8]",3857276,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,43,Canada,1833,"['1e00e08c-c145-4454-b3e0-7788942965c3', '215cd66b-8fa9-4246-8e5c-0fde95322f2f', '3d6ee38e-3934-4d96-a680-dd32ab558b89']",36,,,,,,,,,,,,,,,,,,Canada,1833,00:25:36.585,Carry,True
,,,,"[21.3, 20.7]",,,,,,,,,,,,,,0.119997,,,,,,,,,,ed7b008e-5d22-4176-a506-ffc718d97977,929,,,"[21.3, 20.7]",3857276,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelhamid Sabiri,3634.0,Left Center Midfield,44,Morocco,788,"['0be51014-13ac-4d6c-a717-52ba47db1e4d', '12ee5c7b-b790-46ea-88f9-0db4b12803ff', '3b34d7cf-7979-48bc-8cca-2ede8dd01f09', 'a4ff2e99-ca05-48f9-833e-d9ab1c9e1303']",39,,,,,,,,,,,,,,,,,,Morocco,788,00:25:39.411,Carry,True
,,,,"[43.0, 39.0]",,,,,,,,,,,,,,2.644912,,,,,,,,,,9aa1c449-dec0-4369-8f6b-757b7062d984,938,,,"[40.6, 40.4]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamal Miller,23828.0,Left Center Back,46,Canada,1833,"['22c2993b-9ca8-4d7e-9c0e-673dc92a1b73', 'af8a6b96-f8c3-4de7-a2ac-8867c5a93c3b']",34,,,,,,,,,,,,,,,,,,Canada,1833,00:26:34.886,Carry,
,,,,"[57.5, 17.2]",,,,,,,,,,,,,,1.440686,,,,,,,,,,16c98639-b5fb-49ed-ae94-d8e3de5b40ea,941,,,"[57.5, 19.2]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Left Midfield,46,Canada,1833,"['5c6dc000-45e0-4900-8f7d-381c264e34f7', 'c11a3769-9c47-455d-b4f6-2a971e8f5880', 'e43d2134-63e8-4508-a2a7-57edcdae184c']",38,,,,,,,,,,,,,,,,,,Canada,1833,00:26:38.979,Carry,True
,,,,"[32.2, 4.2]",,,,,,,,,,,,,,1.582278,,,,,,,,,,1c924cfe-6afb-4d25-81ae-51c8c6f8ac18,947,,,"[32.1, 4.2]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sam Adekugbe,29758.0,Left Back,47,Canada,1833,"['6fd35c82-b4da-4637-9fa6-98d9330726d8', '7850fb0e-b468-476f-86a4-677998d075d6']",47,,,,,,,,,,,,,,,,,,Canada,1833,00:26:47.781,Carry,
,,,,"[39.7, 20.8]",,,,,,,,,,,,,,1.292761,,,,,,,,,,8574bdb6-74bf-4e77-a726-0e91ebe25ddb,950,,,"[38.5, 17.9]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,47,Canada,1833,"['44844c39-74f6-4b4f-abfd-d054ade44ca9', 'd9463d2a-bd94-4ac4-987f-cc2b81635cb0']",50,,,,,,,,,,,,,,,,,,Canada,1833,00:26:50.820,Carry,
,,,,"[47.5, 56.3]",,,,,,,,,,,,,,2.426704,,,,,,,,,,c7ebe639-0f02-4340-9195-da2cc9e26382,953,,,"[40.6, 54.4]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,47,Canada,1833,"['b665a051-5ae3-4ee9-a487-0a43c9c202cc', 'c87803f5-e28b-4e74-9de2-df14589cfc0d']",53,,,,,,,,,,,,,,,,,,Canada,1833,00:26:53.668,Carry,
,,,,"[81.3, 73.9]",,,,,,,,,,,,,,2.08729,,,,,,,,,,5c65ac4b-3fdb-4306-9dfe-7eb6462ab39c,956,,,"[68.8, 77.1]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Junior Hoilett,9922.0,Right Midfield,47,Canada,1833,"['1c5fa8fa-894b-4e61-a9d8-3c30c9e9cd17', '74e43ef1-3069-457d-8738-dfd1c5bab0cf', 'de127f9b-47a0-4177-adc1-ebce1612a3f9']",57,,,,,,,,,,,,,,,,,,Canada,1833,00:26:57.381,Carry,True
,,,,"[82.4, 74.1]",,,,,,,,,,,,,,1.29273,,,,,,,,,,a323c43d-e7bf-4bc8-898f-75ec293832ff,960,,,"[81.3, 73.9]",3857276,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Junior Hoilett,9922.0,Right Midfield,47,Canada,1833,"['74e43ef1-3069-457d-8738-dfd1c5bab0cf', '8dea0359-d218-4cb0-9f88-d4281443fc95', '9dc98979-36b7-4725-a46b-ec061fc9b4ac', 'bdc90337-901d-4746-b222-09911df7a6a0']",59,,,,,,,,,,,,,,,,,,Canada,1833,00:26:59.469,Carry,True
,,,,"[90.3, 76.1]",,,,,,,,,,,,,,0.749822,,,,,,,,,,9b0cea86-5bf9-46ac-9d19-838bb9e93942,964,,,"[82.4, 74.1]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Junior Hoilett,9922.0,Right Midfield,47,Canada,1833,"['58b1190f-04cb-4359-a8e2-1c4ddd7c3626', '9a345df6-0486-42e1-b340-d51e43abf175', '9dc98979-36b7-4725-a46b-ec061fc9b4ac', 'd3ed6dfe-bd1e-4388-a0e3-cb1e26266938']",0,,,,,,,,,,,,,,,,,,Canada,1833,00:27:00.761,Carry,True
,,,,"[33.5, 1.1]",,,,,,,,,,,,,,0.810094,,,,,,,,,,c3d98d38-2fa1-44b4-9793-876a18721bf6,968,,,"[29.8, 4.0]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,47,Canada,1833,"['2a9b9350-1093-4fc5-b413-3e2fe2e58b79', 'ca7083c3-8d10-46a3-bb35-a6a217042d3e']",1,,,,,,,,,,,,,,,,,,Morocco,788,00:27:01.511,Carry,
,,,,"[42.5, 10.1]",,,,,,,,,,,,,,0.021047,,,,,,,,,,d20f1214-b94c-4b50-98e6-f415536cf137,972,,,"[42.5, 10.1]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid Sabiri,3634.0,Left Center Midfield,47,Canada,1833,"['2f887ab7-b9c6-4d34-907d-dcce262c32e2', 'dbbf073e-1b6c-44a6-8086-b24ee65d62be', 'ed4959c8-8931-4697-960b-5004d8aeba7e']",3,,,,,,,,,,,,,,,,,,Morocco,788,00:27:03.588,Carry,True
,,,,"[74.5, 56.0]",,,,,,,,,,,,,,2.801585,,,,,,,,,,dccf8b96-f8dd-476d-9296-aa86c62aafc6,976,,,"[68.3, 59.4]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,47,Canada,1833,"['657c34e3-465e-4b53-8ce4-9b7a58c1993e', '9339b33d-6802-4392-ac6b-8c519a23ff43']",4,,,,,,,,,,,,,,,,,,Canada,1833,00:27:04.884,Carry,
,,,,"[69.5, 64.5]",,,,,,,,,,,,,,2.9503,,,,,,,,,,a3157b4f-5638-470d-8eb1-b6f5c1b69b6e,979,,,"[68.3, 64.3]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,47,Canada,1833,"['804505a5-bb9f-4927-b32c-b0f3e1edad99', '9947c230-ff18-4bbd-a055-17c30f31a574']",8,,,,,,,,,,,,,,,,,,Canada,1833,00:27:08.677,Carry,
,,,,"[47.1, 39.0]",,,,,,,,,,,,,,2.949554,,,,,,,,,,824236b3-3058-433e-8412-3b3560a1eb9d,982,,,"[43.8, 39.5]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamal Miller,23828.0,Left Center Back,47,Canada,1833,"['a912aeca-db41-4636-8f0f-4b66c9fb0a97', 'c8cf319b-972b-4286-95e6-1123f6172c9e']",13,,,,,,,,,,,,,,,,,,Canada,1833,00:27:13.426,Carry,
,,,,"[50.8, 52.0]",,,,,,,,,,,,,,2.027789,,,,,,,,,,3149fa60-35af-4f03-8272-4a66453829c3,985,,,"[51.6, 53.2]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,47,Canada,1833,"['99fe61ac-840f-4ed7-8d9f-b4e806dfdc37', 'a58ed165-1131-4ce1-aa82-968fe869728b']",17,,,,,,,,,,,,,,,,,,Canada,1833,00:27:17.603,Carry,
,,,,"[57.4, 69.7]",,,,,,,,,,,,,,0.612658,,,,,,,,,,d96cef3d-0329-4421-a57c-838d3db266b9,988,,,"[57.9, 70.2]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,47,Canada,1833,"['11965d3c-aeba-4828-910a-c20008df316f', '901fff2c-741f-4200-84a6-87335676dd61', '9ded069e-6e8a-4bba-b7e9-1c890beab752']",20,,,,,,,,,,,,,,,,,,Canada,1833,00:27:20.707,Carry,True
,,,,"[67.4, 52.3]",,,,,,,,,,,,,,1.476871,,,,,,,,,,eefd24b5-8044-49ca-962c-b4a35dc6980e,994,,,"[64.5, 52.3]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,47,Canada,1833,"['d805c76a-c6dd-484c-a342-fe509e052f24', 'fb12ee4e-9a37-4545-a9ed-f21b1b94b340']",23,,,,,,,,,,,,,,,,,,Canada,1833,00:27:23.465,Carry,
,,,,"[80.1, 76.8]",,,,,,,,,,,,,,0.845581,,,,,,,,,,2cc2a8ce-9610-4f50-bc27-340de86a100d,997,,,"[79.0, 74.7]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,47,Canada,1833,"['4705ee37-5997-4f8a-94da-b9f2679ef7cd', 'e4843c93-9cba-4fbd-9367-c25f560df7ec', 'e75b1b68-96c1-48cc-83c3-3a59707c6d9f']",26,,,,,,,,,,,,,,,,,,Canada,1833,00:27:26.088,Carry,True
,,,,"[76.2, 64.6]",,,,,,,,,,,,,,1.7807,,,,,,,,,,40ef4a93-41ab-469b-a763-de40c8691412,1004,,,"[78.8, 66.0]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,47,Canada,1833,"['67787bf2-e59d-48e6-9508-22acf3dfa802', 'ce1f47d3-831e-45e2-b8b9-49e77e2553d5']",28,,,,,,,,,,,,,,,,,,Canada,1833,00:27:28.747,Carry,
,,,,"[62.6, 26.5]",,,,,,,,,,,,,,3.97471,,,,,,,,,,10acf916-1fe7-4bf4-a694-322f03a12a72,1007,,,"[53.2, 33.3]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamal Miller,23828.0,Left Center Back,47,Canada,1833,"['1990124a-913b-48d3-b701-0698eb3f516c', '620465c2-b81c-47c4-97dd-fe21aeefc78c']",32,,,,,,,,,,,,,,,,,,Canada,1833,00:27:32.809,Carry,
,,,,"[63.1, 50.4]",,,,,,,,,,,,,,1.847905,,,,,,,,,,2b79a61d-85f2-4b05-a782-08a1393f6542,1010,,,"[57.2, 47.0]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,47,Canada,1833,"['be0f5056-1768-41e1-bb72-7fad2e7a1e00', 'e18b5875-8514-4b8c-b952-e389f6b181c9']",38,,,,,,,,,,,,,,,,,,Canada,1833,00:27:38.283,Carry,
,,,,"[67.9, 51.5]",,,,,,,,,,,,,,1.005449,,,,,,,,,,3dbc3ec2-ab7c-4b64-925c-c308cda32a35,1013,,,"[68.6, 52.3]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,47,Canada,1833,"['940426a2-e9e8-40bb-a289-cb92bb16873b', '99a9b5a8-b382-42d4-8256-576e370f4491']",40,,,,,,,,,,,,,,,,,,Canada,1833,00:27:40.976,Carry,
,,,,"[82.5, 49.4]",,,,,,,,,,,,,,2.121558,,,,,,,,,,6faf26b0-4f6a-4c9f-be44-b8d881b79d3a,1016,,,"[76.2, 41.6]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,47,Canada,1833,"['061a0d80-b7ba-4538-a975-6b4bb8ef98fd', 'a05c9122-5fe6-4692-b5d9-95d34ca9dae8', 'ed854b3f-73e1-4edb-97d9-e1f2b361edf8']",42,,,,,,,,,,,,,,,,,,Canada,1833,00:27:42.670,Carry,True
,,,,"[6.4, 13.4]",,,,,,,,,,,,,,2.058371,,,,,,,,,,567189ce-c22c-467d-8664-4353d7050ea1,1021,,,"[3.3, 23.8]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,48,Morocco,788,"['4191e434-6cc3-474b-9213-9f4890ef8fcd', 'f8265f77-f8bf-4601-b845-f6aaa8efba3c']",48,,,,,,,,,,,,,,,,,,Morocco,788,00:27:48.299,Carry,
,,,,"[23.1, 6.3]",,,,,,,,,,,,,,1.386794,,,,,,,,,,7f418cb6-239f-424d-861e-4f80dc588b1d,1024,,,"[19.4, 7.8]",3857276,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,48,Morocco,788,"['c86a9912-e06e-4cb9-830d-397eaf4f541a', 'eb01fad0-4e51-4973-830c-9ebc1013366c', 'ec72139d-0710-4c5b-8c5d-7c7fa3f110eb']",51,,,,,,,,,,,,,,,,,,Morocco,788,00:27:51.558,Carry,True
,,,,"[35.0, 77.7]",,,,,,,,,,,,,,1.107301,,,,,,,,,,7d4e82dc-13a8-429d-af6c-810410186359,1032,,,"[37.3, 77.1]",3857276,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Wing,49,Morocco,788,"['2e0c6a3f-dc15-4042-a74a-d7867a7d0ee7', '3b9b8727-7289-48fc-a40b-041872cd89da', 'ecb512d4-9357-4ed8-8175-3e6437851792']",17,,,,,,,,,,,,,,,,,,Morocco,788,00:28:17.755,Carry,True
,,,,"[27.7, 78.5]",,,,,,,,,,,,,,2.1168,,,,,,,,,,29a8bf1f-131b-4b01-87d6-5903f40a2a7b,1036,,,"[26.5, 78.5]",3857276,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,49,Morocco,788,"['777aed1f-a221-498f-8396-be42595584fc', 'b4cba006-4ece-438c-8560-6e112beb63e6']",19,,,,,,,,,,,,,,,,,,Morocco,788,00:28:19.626,Carry,
,,,,"[38.1, 72.6]",,,,,,,,,,,,,,1.199635,,,,,,,,,,713e3093-543d-4ab3-9e8e-241a123c62dc,1039,,,"[39.7, 74.0]",3857276,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,49,Morocco,788,"['50a3b75f-52ef-42ee-86ae-15a18fa537ca', 'bf0178ef-b291-4094-94b5-728ca357c18e', 'ec68e01d-1f10-4fc8-91a1-63e74bf7de1d']",22,,,,,,,,,,,,,,,,,,Morocco,788,00:28:22.671,Carry,True
,,,,"[17.3, 62.6]",,,,,,,,,,,,,,0.439601,,,,,,,,,,c8fb27a6-9dd3-4f76-9615-13417fbdef39,1045,,,"[17.3, 62.4]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,50,Morocco,788,"['2a0428f3-e4d2-4a14-be11-3ab2852e1ed0', 'df207629-a10e-4330-86b6-a5e2f8380561']",2,,,,,,,,,,,,,,,,,,Morocco,788,00:29:02.627,Carry,
,,,,"[14.4, 17.9]",,,,,,,,,,,,,,0.83825,,,,,,,,,,c28084f3-1742-41df-b95e-5e9f3ddfca16,1048,,,"[14.9, 20.3]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,50,Morocco,788,"['d309c501-4c1a-424e-8981-d42424fc6551', 'fb4dbbf4-ba52-43bd-9bc4-a12aa59d3f6a']",5,,,,,,,,,,,,,,,,,,Morocco,788,00:29:05.355,Carry,
,,,,"[25.3, 12.2]",,,,,,,,,,,,,,2.207138,,,,,,,,,,ac68c77a-b412-4125-9885-05b8b121bfdd,1051,,,"[29.8, 7.0]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Noussair Mazraoui,15890.0,Left Back,50,Morocco,788,"['3973ab11-6aae-4ae1-a0ec-62bf76d46592', '75bdb94d-7734-4734-ae23-7ada8428c3ad']",7,,,,,,,,,,,,,,,,,,Morocco,788,00:29:07.741,Carry,
,,,,"[17.3, 3.0]",,,,,,,,,,,,,,1.23925,,,,,,,,,,4e6ec2a9-a960-437a-aefe-9f4e197a1160,1054,,,"[16.3, 5.4]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,50,Morocco,788,"['4afd53bd-7eef-42ca-8a54-721e5fdce15a', 'db0ccb67-6149-4b86-bd62-1f136078fa95']",11,,,,,,,,,,,,,,,,,,Morocco,788,00:29:11.364,Carry,
,,,,"[51.6, 67.9]",,,,,,,,,,,,,,2.113117,,,,,,,,,,749c1267-c9bd-4d22-b902-6698e9252141,1057,,,"[48.0, 56.1]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,51,Canada,1833,"['24c7e08e-5367-417a-b7d7-db450427fbbf', '79941d94-01ad-4f87-a208-a3e97e67b64a', 'd948d538-0f85-49a9-a377-2d0108e574b2']",15,,,,,,,,,,,,,,,,,,Canada,1833,00:29:15.398,Carry,True
,,,,"[47.1, 21.8]",,,,,,,,,,,,,,5.023862,,,,,,,,,,ddcc4b64-1718-4f75-b3ae-72c06d087725,1065,,,"[37.6, 21.8]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamal Miller,23828.0,Left Center Back,52,Canada,1833,"['17bfa61b-a4af-4d19-9d94-6ebf0ad1312a', 'e939c075-e321-4392-95ae-cdb453d9508e']",30,,,,,,,,,,,,,,,,,,Canada,1833,00:29:30.240,Carry,
,,,,"[45.4, 51.1]",,,,,,,,,,,,,,1.243551,,,,,,,,,,803c8832-41f0-4917-99d0-06a3d976a86f,1068,,,"[43.8, 50.2]",3857276,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,52,Canada,1833,"['14b3fd37-3991-4c71-b9ed-a04306bb35aa', 'f0e0c0e8-e106-4eaa-a3ad-e30d8281be0f']",36,,,,,,,,,,,,,,,,,,Canada,1833,00:29:36.972,Carry,
,,,,"[52.2, 53.2]",,,,,,,,,,,,,,1.882287,,,,,,,,,,1c23c182-8a12-4045-8920-7ff028c4c41e,1075,,,"[40.2, 49.6]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,53,Morocco,788,"['77526cd6-2d3e-46d4-94ec-484551c67a20', 'e06895e2-4087-4676-adad-40a331645ab3']",2,,,,,,,,,,,,,,,,,,Morocco,788,00:30:02.571,Carry,
,,,,"[38.6, 16.6]",,,,,,,,,,,,,,4.529187,,,,,,,,,,a78d5dc1-fd63-43ef-974a-ef3842f675af,1080,,,"[33.6, 10.6]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mark Anthony Kaye,16252.0,Left Defensive Midfield,54,Canada,1833,"['219a2f5d-7b7a-4f07-b394-36437e1420b1', '91fd414f-fc3a-4abc-8730-05b4cb71f839']",21,,,,,,,,,,,,,,,,,,Canada,1833,00:30:21.524,Carry,
,,,,"[32.6, 29.5]",,,,,,,,,,,,,,1.172441,,,,,,,,,,9e3a414e-0894-4bf4-acaf-2a9587dd7257,1083,,,"[31.9, 29.6]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,54,Canada,1833,"['bb8446a0-30ed-415e-9b73-c09bb8b7e2e4', 'c6475cc5-3d02-4f64-915b-49f3e67f7acc']",27,,,,,,,,,,,,,,,,,,Canada,1833,00:30:27.235,Carry,
,,,,"[50.6, 52.8]",,,,,,,,,,,,,,5.431587,,,,,,,,,,b29c3aec-3b4f-4484-8de7-1af9c0fea4f6,1086,,,"[37.1, 47.8]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,54,Canada,1833,"['14a56df4-cd66-4158-9f94-bed933adf976', '945b7c6c-debb-4de2-8351-3bfab0d23358']",29,,,,,,,,,,,,,,,,,,Canada,1833,00:30:29.555,Carry,
,,,,"[42.3, 33.4]",,,,,,,,,,,,,,1.544519,,,,,,,,,,6fb8caee-5b32-4a4d-b15d-3f8f1c2a0aee,1089,,,"[39.9, 34.3]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,54,Canada,1833,"['4447e4d6-21c4-45d9-a2c2-3ad369e283d4', 'db9320fa-313d-4e42-aa0b-9d09323863a1']",36,,,,,,,,,,,,,,,,,,Canada,1833,00:30:36.437,Carry,
,,,,"[43.5, 16.8]",,,,,,,,,,,,,,0.833999,,,,,,,,,,223ac6b8-11c9-41cf-8432-77161b3d1c12,1092,,,"[43.7, 17.0]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamal Miller,23828.0,Left Center Back,54,Canada,1833,"['7900d27d-72ad-4c80-b6df-83e011c6936d', 'fe1f72ea-e223-4630-8fd0-78a162c37959']",39,,,,,,,,,,,,,,,,,,Canada,1833,00:30:39.217,Carry,
,,,,"[40.7, 39.5]",,,,,,,,,,,,,,1.92136,,,,,,,,,,c95cb43c-9058-484e-913c-a2e8a7a6feeb,1095,,,"[38.5, 37.6]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,54,Canada,1833,"['c77f9aa3-6192-47a3-8bef-248d8c5c7da9', 'd3fccb0b-91e1-46fa-bc7c-b94e5317aec9']",41,,,,,,,,,,,,,,,,,,Canada,1833,00:30:41.113,Carry,
,,,,"[49.2, 53.9]",,,,,,,,,,,,,,3.435548,,,,,,,,,,d792bf90-bcc3-43f3-adf5-d6f9e58a2662,1098,,,"[44.0, 50.8]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,54,Canada,1833,"['465f4ebd-f5b0-4907-ad91-90c7fafdf507', '506db9c8-ed23-4ef8-9b47-54dbcfbaba77', 'e5acfabe-d1c6-4d40-a3a7-61d6fda12518']",43,,,,,,,,,,,,,,,,,,Canada,1833,00:30:43.917,Carry,True
,,,,"[54.4, 36.2]",,,,,,,,,,,,,,2.413657,,,,,,,,,,577a100d-7ef4-43a4-9dcb-548d0a2d13fd,1102,,,"[45.1, 36.6]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,54,Canada,1833,"['625d18ac-6490-4366-8579-0ff9ffda51d6', '8109b866-1164-4dd7-98a3-52b28a938a42']",48,,,,,,,,,,,,,,,,,,Canada,1833,00:30:48.949,Carry,
,,,,"[51.6, 13.0]",,,,,,,,,,,,,,3.672095,,,,,,,,,,ebeb0365-5175-40fb-b24f-8cef2beb27b1,1105,,,"[49.2, 15.9]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamal Miller,23828.0,Left Center Back,54,Canada,1833,"['cdb0b476-13d4-44ad-86b5-3e3831826651', 'dbb1d058-c3db-4c06-812c-0a61850d9250']",52,,,,,,,,,,,,,,,,,,Canada,1833,00:30:52.726,Carry,
,,,,"[63.6, 0.9]",,,,,,,,,,,,,,0.112153,,,,,,,,,,f91ef90d-073b-40cc-8c6c-4306a3a46fbe,1110,,,"[63.6, 0.9]",3857276,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sam Adekugbe,29758.0,Left Back,54,Canada,1833,"['3e900558-b6a0-47f3-93d8-a77f28bb76d3', '80a2c0ff-21ee-425a-8934-46efda9ed836']",58,,,,,,,,,,,,,,,,,,Canada,1833,00:30:58.578,Carry,
,,,,"[58.4, 78.2]",,,,,,,,,,,,,,2.178579,,,,,,,,,,cdcecd36-f041-4496-8a37-ea21d9e8a698,1114,,,"[56.3, 74.9]",3857276,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,55,Morocco,788,"['af00bfd0-5977-4c6f-ba84-8d7e5ea65ae9', 'b48a2434-8e4a-4170-9aba-715a3fd88223', 'e8845222-e47b-42b4-9ae6-855ed383df68']",30,,,,,,,,,,,,,,,,,,Morocco,788,00:31:30.968,Carry,True
