50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72604ee2-48ea-4fd1-a7d7-8695d62ec675,1287,,,"[40.1, 38.8]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,57,Canada,1833,['6b5d6dda-892c-4855-9c4f-6936ac0c0429'],25,,,,,,,,,,,,,,,,,Canada,1833,00:30:25.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8bcbcb9-a4b2-4661-b101-9b3ca5b969ec,1290,,,"[59.6, 69.4]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Richie Laryea,16120.0,Right Midfield,57,Canada,1833,['5f62a53c-50b7-4f24-b267-c7d61f723a39'],28,,,,,,,,,,,,,,,,,Canada,1833,00:30:28.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e01255d-3177-496b-b789-f287fbc588d6,1293,,,"[56.1, 54.5]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,57,Canada,1833,['3d980689-c412-4b57-84a0-cf0b3599da68'],30,,,,,,,,,,,,,,,,,Canada,1833,00:30:30.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,befb36a7-ebb4-40d3-a47a-af305ac756af,1296,,,"[64.0, 44.3]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismael Koné,133229.0,Right Defensive Midfield,57,Canada,1833,['3667fa13-58a3-45e8-b310-4ebd6b106c26'],31,,,,,,,,,,,,,,,,,Canada,1833,00:30:31.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d2dcc70-84b6-4b29-8a6a-bd0bd925b8e3,1299,,,"[55.8, 63.2]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,57,Canada,1833,['f65d2a00-2939-42a7-a971-11b8480dddc2'],34,,,,,,,,,,,,,,,,,Canada,1833,00:30:34.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad52c8ce-92d0-416c-a5df-b1bf47fbfcc2,1302,,,"[79.6, 46.8]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyle Larin,16459.0,Left Center Forward,57,Canada,1833,['8c8cba48-832a-4cb4-a978-24457755851b'],37,,,,,,,,,,,,,,,,,Canada,1833,00:30:37.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98626407-3e05-4d04-be5f-2a39556e7d49,1307,,,"[76.2, 75.4]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Richie Laryea,16120.0,Right Midfield,57,Canada,1833,['ab0f2cc4-57a4-49ed-8341-9450aba8418b'],40,,,,,,,,,,,,,,,,,Canada,1833,00:30:40.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef91a8a-3dc3-4636-ba12-54e4597ace7e,1315,,,"[23.7, 39.1]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,58,Argentina,779,['82163600-83b2-4905-8d98-7439f1fad7be'],47,,,,,,,,,,,,,,,,,Argentina,779,00:30:47.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e05c56-2569-40f5-b296-1d856e74680f,1317,,,"[7.5, 40.9]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,58,Argentina,779,['a5e89af7-59dd-4a24-b90e-209c04de6042'],49,,,,,,,,,,,,,,,,,Argentina,779,00:30:49.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e15bd5-32b3-429f-a359-270cd9af9efa,1320,,,"[22.8, 24.2]",3942785,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,58,Argentina,779,['0b38f18a-afea-458b-9821-9bceca4d486e'],55,,,,,,,,,,,,,,,,,Argentina,779,00:30:55.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c6d970-8a24-4f7d-9f55-d30df43e4d6b,1323,,,"[21.9, 55.3]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['df9b159c-cf77-4c31-8d18-5c6fe82bbd8b'],2,,,,,,,,,,,,,,,,,Argentina,779,00:31:02.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8d4e233-02d9-424c-a8fa-53b901e51217,1327,,,"[27.3, 76.5]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,58,Argentina,779,['a5db9188-0834-4f6d-99f9-3b6fce3b46a6'],5,,,,,,,,,,,,,,,,,Argentina,779,00:31:05.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56bc385f-cc92-4439-bcbf-f5c9bfc82801,1331,,,"[19.5, 57.3]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['a94a96f8-0e43-4ebe-8f96-8143c32fbf0b'],7,,,,,,,,,,,,,,,,,Argentina,779,00:31:07.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a784acb5-b5b8-4bc6-86b6-cc5f1ef47e03,1334,,,"[6.2, 38.6]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,58,Argentina,779,['4a8aeb72-d102-4c02-b91a-e5c0e71f22ee'],10,,,,,,,,,,,,,,,,,Argentina,779,00:31:10.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269f176-957f-4236-92ca-a33d8a106718,1337,,,"[16.8, 15.6]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,['78616f98-61bd-472f-9dde-fb8030e531b8'],12,,,,,,,,,,,,,,,,,Argentina,779,00:31:12.626,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,49b90bc5-b432-4a79-b8d5-32564359dafa,1340,,,"[54.5, 44.0]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,['1ec901a2-e96e-42b6-adfd-3cbc5aba36ab'],15,,,,,,,,,,,,,,,,,Argentina,779,00:31:15.872,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5091f1-60bb-46e4-a510-181933d7071d,1345,,,"[90.9, 34.6]",3942785,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Right Center Forward,58,Argentina,779,['428e14ed-7274-4fc0-932c-c1662124c4ce'],19,,,,,,,,,,,,,,,,,Canada,1833,00:31:19.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e206fab3-9ba6-4638-be37-2b107cdf37e8,1350,,,"[100.7, 58.9]",3942785,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Midfield,59,Argentina,779,"['1b3297e5-1431-493e-b68d-75bd41b96f2e', 'bda301c1-81f6-4058-a942-4fbd0ea92522']",33,,,,,,,,,,,,,,,,,Argentina,779,00:33:33.008,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498b409d-65b6-4cc1-b38c-8f93ad3bed93,1354,,,"[33.5, 55.2]",3942785,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moise Bombito,383250.0,Right Center Back,60,Canada,1833,['e6229b3a-8dbb-4081-ab43-ff000a9e0d89'],50,,,,,,,,,,,,,,,,,Canada,1833,00:33:50.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbb3209-8b4a-4be4-9ae2-caa145f7cd0f,1356,,,"[33.2, 56.5]",3942785,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ismael Koné,133229.0,Right Defensive Midfield,60,Canada,1833,['b84638af-10ce-4242-b949-ba688fb7b0ef'],54,,,,,,,,,,,,,,,,,Canada,1833,00:33:54.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fbe8dbc-4766-402d-8a08-38cfb6442a7e,1361,,,"[82.2, 32.7]",3942785,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,60,Canada,1833,['10120b00-b962-45e3-8203-77a9a85a672c'],56,,,,,,,,,,,,,,,,,Argentina,779,00:33:56.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc02a47-5676-4033-88c5-83404fe44c5d,1374,,,"[47.2, 27.3]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,61,Argentina,779,['a0246dab-0b91-4768-8eb9-9a48120c1f5b'],3,,,,,,,,,,,,,,,,,Argentina,779,00:34:03.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08285be2-3c46-480a-a476-88d9eab2c54b,1377,,,"[37.2, 44.8]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,61,Argentina,779,['4ee47b11-a232-4e4a-b585-bb27db8403c3'],6,,,,,,,,,,,,,,,,,Argentina,779,00:34:06.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9f0a44-4a6b-447f-a913-06c25f7ed830,1380,,,"[38.8, 77.0]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,61,Argentina,779,['8c8257fb-1405-47a9-97e6-f4ad73e8a287'],10,,,,,,,,,,,,,,,,,Argentina,779,00:34:10.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534c7d6e-2642-4742-a4ad-5c0308d5e9d4,1383,,,"[46.5, 60.4]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,61,Argentina,779,['4d72677f-9c4b-4572-8492-c88d5957206b'],12,,,,,,,,,,,,,,,,,Argentina,779,00:34:12.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7217617-6ee2-460a-a372-e08cbe7235c2,1386,,,"[34.1, 47.5]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,61,Argentina,779,['0eda6600-ca8b-4008-b01a-56e8142b3b02'],14,,,,,,,,,,,,,,,,,Argentina,779,00:34:14.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830b2607-89e9-4e82-a3c8-8a5985f8fdca,1389,,,"[52.5, 49.3]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Midfield,61,Argentina,779,['830e8aaa-cc51-4817-b6dc-ccd7912113aa'],19,,,,,,,,,,,,,,,,,Argentina,779,00:34:19.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8372e48d-7420-4937-a3b3-d8257d1b20eb,1393,,,"[44.3, 55.5]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,61,Argentina,779,['d5fea0dc-423c-46df-a2ef-dc5adbd670c9'],20,,,,,,,,,,,,,,,,,Argentina,779,00:34:20.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a0a1416-801e-49ec-a17d-e833a46f8b3f,1395,,,"[58.7, 57.5]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,61,Argentina,779,['c72c7b7a-1c75-428d-b432-17bb8abdac50'],21,,,,,,,,,,,,,,,,,Argentina,779,00:34:21.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f07e663-038d-4a2b-976a-3e24abb81b79,1398,,,"[86.6, 49.5]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,61,Argentina,779,['4d6cb6bd-b737-42e6-a812-7be69cd4d9e3'],25,,,,,,,,,,,,,,,,,Argentina,779,00:34:25.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d31c26d-20b1-4799-9064-19584821f55e,1401,,,"[86.2, 43.7]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,61,Argentina,779,['45d0d1a2-def7-4671-a158-b1bede0693ad'],26,,,,,,,,,,,,,,,,,Argentina,779,00:34:26.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ace2f74-ff02-4faa-a6ed-6b9639372d55,1405,,,"[100.8, 24.7]",3942785,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,61,Argentina,779,['ea81cddc-3845-4fe6-8a16-67bbf57626dc'],29,,,,,,,,,,,,,,,,,Argentina,779,00:34:29.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c054427-f72f-40b4-937b-cc3d75803351,1411,,,"[110.3, 49.8]",3942785,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,62,Argentina,779,['fbf754b6-56a3-4607-b10e-63e9af78fd77'],16,,,,,,,,,,,,,,,,,Argentina,779,00:35:16.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe7c9fa-e7cd-491c-bbfd-ba72a1988d8e,1415,,,"[10.0, 50.5]",3942785,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moise Bombito,383250.0,Right Center Back,63,Canada,1833,['880284ab-58a2-41a4-b970-0e2731cc5025'],42,,,,,,,,,,,,,,,,,Canada,1833,00:35:42.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e7c9ab4-be5a-4743-9c60-e5cf6852825f,1418,,,"[21.3, 65.4]",3942785,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alistair Johnston,44703.0,Right Back,63,Canada,1833,['21960541-29b4-48c7-ad8d-1a82fc07aef7'],44,,,,,,,,,,,,,,,,,Canada,1833,00:35:44.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0ddaf3-c07f-4ff3-836f-c181c083f088,1425,,,"[14.4, 47.7]",3942785,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moise Bombito,383250.0,Right Center Back,63,Canada,1833,['8d17b9c7-bacb-4623-8007-82e687cfcd34'],49,,,,,,,,,,,,,,,,,Canada,1833,00:35:49.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95962df1-5121-482f-8d1e-4224b29577f7,1428,,,"[17.7, 21.7]",3942785,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Derek Cornelius,23760.0,Left Center Back,63,Canada,1833,['fbe56d66-9152-4b22-98eb-ccf5809902b9'],52,,,,,,,,,,,,,,,,,Canada,1833,00:35:52.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8747538-67ef-4ca5-b0d2-b1bb0e82cffb,1432,,,"[45.4, 17.8]",3942785,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jacob Shaffelburg,26152.0,Left Midfield,63,Canada,1833,['c9441715-8f27-475f-aa25-7ffb8c52af3b'],55,,,,,,,,,,,,,,,,,Canada,1833,00:35:55.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74ceff2b-3b7b-4a9e-a198-904af7530c36,1438,,,"[75.3, 51.7]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Canada,1833,['169b0af9-8401-479a-8829-10132d2f2dc8'],3,,,,,,,,,,,,,,,,,Argentina,779,00:36:03.226,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,506aa3dc-69e4-48d6-9554-cd4f2f399983,1442,,,"[80.2, 38.9]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Mac Allister,27886.0,Left Midfield,63,Canada,1833,"['544bb2c9-d524-4832-81ca-52d656b2b643', '624a67fe-efe1-44a8-8103-ce698536fb78']",4,,,,,,,,,,,,,,,,,Argentina,779,00:36:04.017,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5426ac-5139-4d4f-ac30-d6d7631be690,1445,,,"[39.5, 26.0]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,63,Canada,1833,['559a3ec3-3fa0-46d2-bb8b-4208424185dc'],5,,,,,,,,,,,,,,,,,Canada,1833,00:36:05.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c832b2e3-735e-4fb9-a0cc-923a175e6361,1447,,,"[32.6, 10.4]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alphonso Davies,12365.0,Left Back,63,Canada,1833,['cb14ed2c-8f4c-4737-96b6-1e18239c46f6'],7,,,,,,,,,,,,,,,,,Canada,1833,00:36:07.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dceb191-84d6-4715-9b54-3911f0c7a231,1457,,,"[47.4, 34.1]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moise Bombito,383250.0,Right Center Back,63,Canada,1833,['880de523-b99d-46bb-8f78-5bdffb2b718f'],15,,,,,,,,,,,,,,,,,Canada,1833,00:36:15.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e580bf0-3e4f-4cb3-8caf-c391da206962,1460,,,"[68.3, 59.0]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan David,23640.0,Right Center Forward,63,Canada,1833,['1800d3d1-ea6e-4c14-ba7f-94284849bc14'],18,,,,,,,,,,,,,,,,,Canada,1833,00:36:18.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406ece68-e26b-4d6e-a326-17cb78752cd6,1463,,,"[66.9, 53.0]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alistair Johnston,44703.0,Right Back,63,Canada,1833,['660200bb-6711-4866-ad12-f78057d9e1b2'],20,,,,,,,,,,,,,,,,,Canada,1833,00:36:20.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f1f4a6-b8d7-4e72-b8c7-45a4c8ce2704,1465,,,"[69.1, 69.4]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan David,23640.0,Right Center Forward,63,Canada,1833,['336ecd11-eb53-4ab9-9442-d034a33ac179'],21,,,,,,,,,,,,,,,,,Canada,1833,00:36:21.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,042c7fdb-4d02-4d42-a883-00d7fc9561b0,1467,,,"[50.7, 53.6]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moise Bombito,383250.0,Right Center Back,63,Canada,1833,['afb82012-8b5a-4ff7-bbe2-7f7fb94a7eae'],22,,,,,,,,,,,,,,,,,Canada,1833,00:36:22.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0186abb6-07a6-48aa-a04e-e19f9fe90c91,1471,,,"[50.3, 22.4]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Derek Cornelius,23760.0,Left Center Back,63,Canada,1833,['8126ed23-f499-4da4-815e-516dd29467c2'],28,,,,,,,,,,,,,,,,,Canada,1833,00:36:28.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee501ecb-54c8-435e-873f-0d3096489a3c,1476,,,"[70.0, 2.2]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jacob Shaffelburg,26152.0,Left Midfield,63,Canada,1833,"['1398bfe9-7e7b-402f-8771-bbbce08ab7a1', 'cf62fddc-9188-4e58-8b9e-2691227bf7a6']",31,,,,,,,,,,,,,,,,,Canada,1833,00:36:31.329,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,204d14a8-15cd-4fcb-9a6f-7fe2f1a81b7f,1479,,,"[94.0, 25.5]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cyle Larin,16459.0,Left Center Forward,63,Canada,1833,['cd4d7654-a723-4fbe-9a2b-955037f08496'],33,,,,,,,,,,,,,,,,,Canada,1833,00:36:33.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888c84ca-c2b7-4e32-88f4-41aa324bbafe,1481,,,"[27.3, 73.0]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,64,Argentina,779,['610d7dd0-5e03-4231-94fe-c1faac249b7a'],35,,,,,,,,,,,,,,,,,Argentina,779,00:36:35.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c20608b2-bb7e-405c-a153-c444365e44a9,1485,,,"[18.0, 44.6]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,64,Argentina,779,"['2fbd24f6-fd5c-46d7-9b64-8ac0e67f0b8c', '84f6fda5-d2f9-4a10-8768-a2873e554395']",37,,,,,,,,,,,,,,,,,Argentina,779,00:36:37.563,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,492c4302-d8b7-4f05-84ea-35abffd6e65a,1487,,,"[64.3, 47.1]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,64,Argentina,779,['4312cc62-52b1-4d84-9320-a9cd14801bae'],41,,,,,,,,,,,,,,,,,Argentina,779,00:36:41.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9d3b70-3d89-4426-a625-ab635c8cb215,1490,,,"[74.5, 30.2]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,65,Canada,1833,['48fcba9a-50e8-4d76-9f29-7315ca3683d8'],43,,,,,,,,,,,,,,,,,Canada,1833,00:36:43.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1868956-7e47-4015-88f6-f5c348928b30,1492,,,"[62.5, 27.3]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,65,Canada,1833,['73cf9f0b-1465-42ae-a8f0-911b3cdf4ac5'],44,,,,,,,,,,,,,,,,,Canada,1833,00:36:44.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52af21e-315b-4940-8aed-a974996c31d2,1495,,,"[86.9, 3.8]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacob Shaffelburg,26152.0,Left Midfield,65,Canada,1833,['be9bb758-d82a-4702-b999-7ac15622ea1e'],48,,,,,,,,,,,,,,,,,Canada,1833,00:36:48.967,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,24c66212-5a9c-446b-b900-ddad487a856f,1498,,,"[105.3, 33.7]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyle Larin,16459.0,Left Center Forward,65,Canada,1833,['e14ce2d6-4549-432b-831f-7ff3f7bd832a'],51,,,,,,,,,,,,,,,,,Canada,1833,00:36:51.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa32d073-bf32-4468-bb68-5935d6bb83e5,1504,,,"[91.1, 51.0]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Right Center Forward,65,Canada,1833,['e4a83354-5465-4de1-9a45-aec28fd7319a'],57,,,,,,,,,,,,,,,,,Canada,1833,00:36:57.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a2bb8c4-1291-4a6d-94b8-4f2776bee2a0,1507,,,"[99.3, 64.1]",3942785,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Midfield,65,Canada,1833,['f27d471b-afe4-4863-bbaa-65d7b79a72b1'],59,,,,,,,,,,,,,,,,,Canada,1833,00:36:59.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a294fcdc-cab2-4fdf-8993-cf5d2bcc9a8e,1510,,,"[79.3, 49.7]",3942785,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,65,Canada,1833,['0f1f2f87-8ae8-4cc3-9ba8-d02dafb163d2'],3,,,,,,,,,,,,,,,,,Canada,1833,00:37:03.023,Ball Receipt*,
